Total routing cost               Time(s)
              1938                 0.001
              1379                 0.055
              1295                 0.094
              1198                 0.130
              1191                 0.872
              1191                 4.923 (FITNESS_EVALUATION::HEURISTIC)
              1191                 4.923 (FITNESS_EVALUATION::EXACT)

Total runtime:                 4.926 secs
