Total routing cost               Time(s)
              1629                 0.001
              1239                 0.011
              1235                 0.029
              1230                 0.039
              1169                 0.166
              1123                 0.283
              1123                 1.240 (FITNESS_EVALUATION::HEURISTIC)
              1123                 1.240 (FITNESS_EVALUATION::EXACT)

Total runtime:                 1.242 secs
