Total routing cost               Time(s)
              1878                 0.001
              1183                 0.035
              1177                 0.055
              1071                 1.123
              1044                 1.228
              1044                 4.451 (FITNESS_EVALUATION::HEURISTIC)
              1044                 4.452 (FITNESS_EVALUATION::EXACT)

Total runtime:                 4.454 secs
