Total routing cost               Time(s)
              1802                 0.001
              1200                 0.031
              1151                 0.085
              1134                 0.662
              1123                 0.686
              1119                 1.238
              1119                 3.203 (FITNESS_EVALUATION::HEURISTIC)
              1119                 3.204 (FITNESS_EVALUATION::EXACT)

Total runtime:                 3.207 secs
